School,Physical Address,Street,City,State,ZipCode,Total Tuition In State,Tuition per Credit In State,In-state fees,Total Tuition Out of State,Tuition per Credit Out of State,Out-of-state fees,Total Grad Acct Completions (2019-2020),Total UnderGrad Acct Completions (2019-2020),Program Website,Degree Program Name,Modality,Program Degree Credits,Programmic Accrediation ,Grad Course Number,Name of Course,Description,Course Credits,Prerequisite,Core or Elective,Competencies
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 302,Intermediate Accounting 2,"A continuation of coverage of theory, practice and procedure relative to longterm liabilities and equities. Additional topics are income and revenue recognition, accounting for leases, pensions and income taxes, price-level accounting, statement of cash flow and analysis of financial statements.Three hours lecture and three hours laboratory per week",3,Intermediate Accounting 1,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,STA 201,Statistics 1,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,STA 202,Statistics 2,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ECO113,Microeconomics,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ECO114,Macroeconomics,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MIS 201,Introduction to Management Info Systems,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,LAW 200,Legal Environment of Business,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MKT 301,Principles of Marketing,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ANL 301,Business Analytics,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,FIN 301,Introduction to Finance,,3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,BUS470,Business Policy,"This is a capstone course and studies the management planning functions, integrating principles and operating philosophies; strategy formulation and implementation. The case study method ",3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 303,Cost Accounting 1,"Basic cost accounting concepts and the cost accumulation process are
presented. These are related to the process of inventory valuation and
internal use for planning and control. Topics include cost accumulation,
budgets, standards, responsibility accounting, relevant costing, direct
costing and cost-volume-profit analysis",3,Introductory Accounting 1,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 310,Federal Income Tax for Individuals,"A study of federal income tax laws related to individuals. Topics covered will include: income inclusions, income exclusions, deductions, losses, nontaxabale exchanges, property transactions, cost recovery, calculation of tax liability as well as credits. Application of concepts will be demonstrated through the preparation of tax returns manually, using software as well as through tax research and communication of findings.",3,Introductory Accounting 1,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 405,Auditing,"Course covers the principles, procedures and function of auditing. Problem solving involves the application of auditing principles, which can be studied, analyzed and worked on by the students in order to acquire, within limits, a basic understanding of auditing practices, procedures and responsibilities. A computer simulation is used to illustrate statistical sampling techniques",3,Introductory Accounting 1,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 401,Advanced Auditing,"This course provides a deeper understanding of select topics covered in the first auditing course (ACT 405). Topics include the demand for auditing services, auditor decision-making, statistical sampling and information systems auditing.",3,Introductory Accounting 1,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 410,Taxation for Business Entities,"A study of federal tax laws relating to business entities. Tax laws will apply to the formation, operation, liquidation and reorganization of Partnerships, C Corporations, S Corporations and Limited Liability Companies. Introduction to principles of estate planning and gift planning, with an emphasis on decisions made by business owners of closely held entities relative to estate, gift, and succession planning. Compliance, research and communication skills will be emphasized as significant deliverables.",3,Federal Income Tax for Individuals,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,ACT 550,Accounting Information Systems,"This course will examine the design, control and operation of accounting information systems with a strong emphasis on integration. The course will present a thorough introduction to basic information systems theory, provide a working knowledge of systems analysis and design techniques, databases and enterprise systems. Understanding and appreciation of accounting information systems is critical to successfully managing, auditing and developing systems to support today's evolving business environment. This course offers a focused look at accounting information systems as part of enterprise resource planning systems, with a focus on SAP and other comparable enterprise systems to demonstrate concepts. Prerequisite(s): Grade of C or above in MIS 201/MIS 501, and in either ACT 203 and ACT 204, or in ACT 201 and ACT 202. Cross-listed Courses: MIS 550",3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MIS 601,Information Strategy and Management,"This course covers the management, strategies and performance of enterprises engaged in the use of information for competitive advantage. IT alignment with business goals and enterprise resource planning (ERP) tools, techniques and processes are introduced. Modeling and managing life cycle costs, and the impact on competitive advantage, are covered in the course. The management of third party organizations, vendors, outsourcing, and the legal, ethical and environmental impacts of such activities, are important components of this course. Students will complete and present a semester-long project in enterprise resource planning. Guest speakers and case studies from local, national and international technological enterprises, agencies, and regulatory organizations are employed in this course. Prerequisite: MIS 501.",3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MIS 701,Database Management Systems,"This course develops the framework for database systems analysis and design. Course topics focus on database design, data modeling, data integrity, security, database management approaches and techniques and distributed databases. Students are expected to complete a database project using commercially available software packages. Prerequisite: MIS 501",3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MIS 703,Systems Analysis and Design,"This course provides the building blocks for analysis and design of management information systems. The systems development life cycle, information gathering techniques, data and process modeling techniques and management of the systems analysis and design processes are covered. Students apply the concepts introduced using computer-aided software engineering (",3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MIS 707,Risk Management in Large Scale Systems,"This course focuses on the challenges associated with risk management in large-scale systems. It considers the nature of social, organizational and technological risk and discusses the role of risk analytic, risk management and risk communications. It also discusses several analytic approaches to risk management and mitigation and analyzes case studies of risk in several large-scale systems: aerospace, biomedical, global networks, healthcare, transportation and safety-critical domains such as firefighting and oil spill response. Using several strategic models, students discuss the importance of tactical and strategic risk management and employ several of the models in case analyses. Prerequisite: MIS 501.",3,None,Core,
Le Moyne College,"1419 Salt Springs Rd, Syracuse, New York 13214-1301",1419 Salt Springs Rd, Syracuse,New York,13214-1301,,,,,,,,,www.lemoyne.edu,BS Accounting/MS Information Systems ,Mainly online,150,None,MIS711,Managing Systems Projects,"This course focuses on introductory project management processes, technology and tools, utilizing the Project Management Institute's (PMI) Project Management Body of Knowledge (PMBOK) and the Software Engineering Institute's (SEI's) Capability Maturity Model Integration (CMMI) processes and nomenclature. Students examine the processes and theory of project management as well as industry case studies, and will utilize project management software in support of their management activities. Guest speakers and field research provide students with access and information from industry and academia. Students are engaged in a semester-long project. Initially, they are required to identify the project scope and team charter for their project; subsequent assignments require them to prepare a business case, work breakdown structure, cost estimate, and final project documentation for their project. Cross-listed Courses: NSG 611",3,None,Core,
